basedir,disk,filedate,filename,filesize,uri
Supports,/home/yisp,20180131-09:26:21,099990987_sd.pdf,66724,liquidIO/baidu/20180201_J2connector
Supports,/home/yisp,20180420-15:40:59,topology.vsd,58880,liquidIO/baidu
Supports,/home/yisp,20180404-14:44:07,1.jpg,18176,liquidIO/baidu/20180404_ubootenv_CRC
Supports,/home/yisp,20180414-22:02:07,bug33334_patch.zip,2867,liquidIO/baidu/20180404_ubootenv_CRC
Supports,/home/yisp,20180413-12:06:35,新建文本文档.txt,1222,liquidIO/baidu/20180404_ubootenv_CRC
Supports,/home/yisp,20180324-07:28:50,mfg-oct-remote-temp.zip,3707,liquidIO/baidu
Supports,/home/yisp,20181010-11:17:59,20181010.txt,422,liquidIO/baidu
Supports,/home/yisp,20180815-20:34:12,readme.txt,5971,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180815-07:27:51,RE baidu SecureNichow to know which firmware is running on the liquidio card from the host.msg,103936,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180816-12:31:39,fw_identify_20180816.tar.gz,100937178,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180816-11:25:47,readme20180816.txt,3347,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180816-07:55:55,RE baidu SecureNichow to know which firmware is running on the liquidio card from the host2.msg,148480,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180810-08:39:12,driver_test2.zip,1941156,liquidIO/baidu/20180803_driver_identify
Supports,/home/yisp,20180324-07:23:27,Makefile,1160,liquidIO/baidu/20180324_temp_sensor/mfg-oct-remote-temp
Supports,/home/yisp,20180324-15:47:53,oct-remote-temp.c,7848,liquidIO/baidu/20180324_temp_sensor/mfg-oct-remote-temp
Supports,/home/yisp,20180324-15:51:53,oct-remote-temp_d2.zip,167830,liquidIO/baidu/20180324_temp_sensor/mfg-oct-remote-temp
Supports,/home/yisp,20180324-15:50:14,oct-remote-temp_d2,885744,liquidIO/baidu/20180324_temp_sensor/mfg-oct-remote-temp
Supports,/home/yisp,20180102-16:12:11,Makefile,1160,liquidIO/baidu/20180324_temp_sensor
Supports,/home/yisp,20180324-08:24:25,1010-oct-remote-temp.c,7898,liquidIO/baidu/20180324_temp_sensor
Supports,/home/yisp,20181107-17:44:20,mfg-oct-remote-temp.zip,339456,liquidIO/baidu/20180324_temp_sensor
Supports,/home/yisp,20180324-15:49:53,新建文本文档.txt,2036,liquidIO/baidu/20180324_temp_sensor
Supports,/home/yisp,20180510-16:42:24,oct-remote-csr,7868493,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,400795,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-console,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-csr,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-console,414765,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,402033,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,399204,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin
Supports,/home/yisp,20190130-16:11:00,liquidio-oct-host-bin.zip,1976690,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:24,LiquidIO.upg,1567320,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,Release_Notes,1784,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,README,4259,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,LioUefiUpgrade.efi,55680,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,startup.nsh,201,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,efi_usb.img.gz,10110931,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.6.1
Supports,/home/yisp,20180510-16:42:24,u-boot-octeon_nic23.bin,1266608,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,cvmcs-nic-OCTEON_CN23XX_PASS1_2.strip,1118744,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,stub_m_swapped.lom,47104,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,spi-boot-1.5.bin,8720,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,swapped.bin.8318,54272,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,octpci-nic23-prog-pixie-2.0.sh,1713,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,spi-combined.bin,16800,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio_update_pxe_images
Supports,/home/yisp,20180510-16:42:24,MANIFEST,308,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,LiquidIO.upg,5856280,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_1_1,61440,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,README,7117,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_4_bootloader_nic23,1407200,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,Preboot_Driver_Release_Notes,2489,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_0_4,188736,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_2_2,52000,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_3_3,1285952,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,LioUefiUpgrade.efi,60544,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_5_bootloader_nic225e,1481992,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180627-11:36:29,LiquidIO.upg_6_bootloader_copperhead,1377648,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,oct-remote-memory,1348054,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2/host/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-csr,8821694,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2/host/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,1341618,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2/host/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,1343039,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2/host/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,1339927,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2/host/bin
Supports,/home/yisp,20180510-16:42:24,mknicimage,921271,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,startup.nsh,201,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,liquidio_preboot_update.sh,27589,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:24,efi_usb.img.gz,10110931,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/pxe/liquidio-preboot-fwbin-1.7.2
Supports,/home/yisp,20180510-16:42:25,install_firmware_saveflash.sh,2128,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:24,readme,26,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:24,install_firmware.sh,2267,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:25,recover_uefi_env.sh,769,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:24,cvmcs-nic-OCTEON_CN23XX_PASS1_2.strip,1420816,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180522-14:33:18,vmlinux.64,31921066,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/baidu-fw
Supports,/home/yisp,20180510-17:25:41,vmlinux.64,31921066,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware
Supports,/home/yisp,20180510-16:42:24,oct-remote-csr,7775726,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,272297,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-console,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-csr,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-console,283272,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,273743,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,269964,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-csr,7846007,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,360212,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-console,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-csr,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,268,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-console,371155,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,364786,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,358285,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_firmware/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,liquidio_sa.ko,7237936,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_driver/3.10/3.10.0-514.el7.x86_64
Supports,/home/yisp,20180510-16:42:24,liquidio_sa.ko,6689914,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_driver/3.10/3.10.0-327.el7.x86_64
Supports,/home/yisp,20180510-16:42:24,oct-pci-x,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,400739,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-boot,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,401977,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-boot,1464826,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,399148,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin
Supports,/home/yisp,20180510-16:42:24,u-boot-octeon_nic23.bin,1406304,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader
Supports,/home/yisp,20180510-16:42:24,u-boot-octeon_nic23.bin,1406304,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/target/bin
Supports,/home/yisp,20180510-16:42:24,install_bootloader.sh,1531,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader
Supports,/home/yisp,20180510-16:42:24,spi-combined.bin,16800,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader
Supports,/home/yisp,20180510-16:42:24,oct-pci-x,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,272297,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-boot,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,9,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,273743,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-boot,1367155,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,269964,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos4u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-x,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-load,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-bootcmd,360212,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-boot,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-bootcmd,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-pci-reset,269,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-load,364786,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-boot,1443045,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180510-16:42:24,oct-remote-reset,358285,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset/baidu-firmware/mk_bootloader/bin-centos6u3
Supports,/home/yisp,20180627-10:36:08,sshpass,34902,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset
Supports,/home/yisp,20180627-11:37:42,Baidu_secureNic_fw_update.sh,3052,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset
Supports,/home/yisp,20180320-12:40:00,t_ethernet_info.sh,1879,liquidIO/baidu/20180629_baidu_fw_for_oem/baidu_snic_fw_perset
